م. رف,م. مجموعة,م. التصنيف,التصنيف,اسم الكتاب,الجزء,السلسلة,لقب المؤلف,اسم المؤلف,لقب المترجم,اسم المترجم,الناشر,سنة النشر,الطبعة,الرقم العام,الرقم الخاص,تصنيف الكتاب
د19-2,1,20,أ,فرسان الكنيسة,,,الشماس,مجدى لبيب,,,يطلب من المؤلف,2009,1,12261,235,سير قديسين وشهداء
د19-2,1,21,أ,أبطال فوق الزمان,1,,الراهب,بيشوى الأنطونى,,,مكتبة المحبة,1988,1,14128,235,سير قديسين وشهداء
د19-2,1,22,أ,القديس العظيم مارمينا العجائبى,,,دير,الشهيد مارمينا العجائبى بمريوط,,,دير الشهيد مارمينا العجائبى بمريوط,1996,1,6654,235,سير قديسين وشهداء
د19-2,1,23,أ,الشهيد المصرى مارمينا العجائبى,,,مدارس التربية الكنسية,,,,كنيسة مارمينا العجائبى بفلمنج-رمل الاسكندرية,1963,1,765,235,سير قديسين وشهداء
د19-2,1,24,أ,الشهيد مارمينا العجائبى حياته - استشهاده - معجزاته,,,القس,مينا عبد الله عبيد,,,كنيسة الشهيد مارمينا ببورسعيد,1985,1,9045,235,سير قديسين وشهداء
د19-2,1,25,أ,معجزات الشهيد العظيم مارجرجس,1,,راهبات الدير,,,,دير الشهيد العظيم مارجرجس للراهبات بمصر القديمة,1993,1,14129,235,سير قديسين وشهداء
د19-2,1,26,أ,معجزات الشهيد العظيم مارجرجس,2,,راهبات الدير,,,,دير الشهيد العظيم مارجرجس للراهبات بمصر القديمة,1995,1,14130,235,سير قديسين وشهداء
د19-2,1,27,أ,معجزات الشهيد العظيم مارجرجس,3,,راهبات الدير,,,,دير الشهيد العظيم مارجرجس للراهبات بمصر القديمة,1999,2,14131,235,سير قديسين وشهداء
د19-2,1,28,أ,معجزات أمير الشهداء العظيم مارجرجس,4,,راهبات الدير,,,,دير الشهيد العظيم مارجرجس للراهبات بمصر القديمة,1998,1,14132,235,سير قديسين وشهداء
د19-2,1,29,أ,معجزات أمير الشهداء العظيم مارجرجس,5,,راهبات الدير,,,,دير الشهيد العظيم مارجرجس للراهبات بمصر القديمة,2001,1,14133,235,سير قديسين وشهداء
د19-2,1,30,أ,معجزات الشهيد العظيم مارجرجس,6,,راهبات الدير,,,,دير الشهيد العظيم مارجرجس للراهبات بمصر القديمة,2003,1,14134,235,سير قديسين وشهداء
د19-2,1,31,أ,مارجرجس أمير الشهداء وقديس كل العصور,5,,نيافة مطران كرسى الدقهلية,اﻷنبا فيلبس,,,دير مارجرجس بميت دمسيس,1986,1,14135,235,سير قديسين وشهداء
د19-2,1,32,أ,أمير الشهداء مارجرجس,,,القمص,سمعان السريانى,,,دير الشهيد العظيم مارجرجس بالرزيقات - أرمنت,1993,3,12625,235,سير قديسين وشهداء
د19-2,1,33,أ,القديس العظيم الشهيد فيلوباتير مرقوريوس الشهير بأبى سيفين,,,القمص,مرقس عزيز خليل,,,كنيسة الشهيد العظيم القديس أبى سيفين بمصر القديمة,1995,1,14136,235,سير قديسين وشهداء
د19-2,1,34,أ,سيرة الشهيد العظيم فيلوباتير مرقوريوس (أبى سيفين) وتاريخ ديره,,,دير,الشهيد العظيم أبى سيفين للرهبات,,,كنيسة الشهيد العظيم القديس أبى سيفين بمصر القديمة,1989,1,14137,235,سير قديسين وشهداء
د19-2,1,35,أ,سيرة الشهيد العظيم فيلوباتير مرقوريوس (أبى سيفين) وتاريخ ديره,,,دير,الشهيد العظيم أبى سيفين للرهبات,,,كنيسة الشهيد العظيم القديس أبى سيفين بمصر القديمة,,3,9966,235,سير قديسين وشهداء
د19-2,1,36,أ,الله يحبنى - معجزات الشهيد العظيم فيلوباتير مرقوريوس (أبى سيفين),1,,دير,الشهيد العظيم أبى سيفين للرهبات,,,دير الشهيد العظيم أبى سيفين للرهبات بمصر القديمة,2000,3,9937,235,سير قديسين وشهداء
د19-2,1,37,أ,الله يحبنى - معجزات الشهيد العظيم فيلوباتير مرقوريوس (أبى سيفين),2,,دير,الشهيد العظيم أبى سيفين للرهبات,,,دير الشهيد العظيم أبى سيفين للرهبات بمصر القديمة,2003,3,9938,235,سير قديسين وشهداء
د19-2,1,38,أ,الله يحبنى - معجزات الشهيد العظيم فيلوباتير مرقوريوس (أبى سيفين),3,,دير,الشهيد العظيم أبى سيفين للرهبات,,,دير الشهيد العظيم أبى سيفين للرهبات بمصر القديمة,2003,3,9939,235,سير قديسين وشهداء
د19-2,1,39,أ,الله يحبنى - معجزات الشهيد العظيم فيلوباتير مرقوريوس (أبى سيفين),4,,دير,الشهيد العظيم أبى سيفين للرهبات,,,دير الشهيد العظيم أبى سيفين للرهبات بمصر القديمة,2000,1,9942,235,سير قديسين وشهداء
د19-2,1,40,أ,الله يحبنى - معجزات الشهيد العظيم فيلوباتير مرقوريوس (أبى سيفين),5,,دير,الشهيد العظيم أبى سيفين للرهبات,,,دير الشهيد العظيم أبى سيفين للرهبات بمصر القديمة,2003,1,9943,235,سير قديسين وشهداء
د19-2,1,41,أ,الله يحبنى - معجزات الشهيد العظيم فيلوباتير مرقوريوس (أبى سيفين),6,,دير,الشهيد العظيم أبى سيفين للرهبات,,,دير الشهيد العظيم أبى سيفين للرهبات بمصر القديمة,2004,1,9444,235,سير قديسين وشهداء
د19-2,1,42,أ,الله يحبنى - معجزات الشهيد العظيم فيلوباتير مرقوريوس (أبى سيفين),7,,دير,الشهيد العظيم أبى سيفين للرهبات,,,دير الشهيد العظيم أبى سيفين للرهبات بمصر القديمة,2005,1,9945,235,سير قديسين وشهداء
د19-2,1,43,أ,الله يحبنى - معجزات الشهيد العظيم فيلوباتير مرقوريوس (أبى سيفين),8,,دير,الشهيد العظيم أبى سيفين للرهبات,,,دير الشهيد العظيم أبى سيفين للرهبات بمصر القديمة,2008,1,10189,235,سير قديسين وشهداء
د19-2,1,44,أ,باقة من قديسى الخمس المدن الغربية,,,الدكتور,ميخائيل مكسى اسكندر,,,مطرانية البحيرة ومطروح وبنتابوليس,,,12795,235,سير قديسين وشهداء
د19-2,1,45,أ,اﻷنبا إشعياء اﻷسقيطى سيرته - تعاليمه - ميامره,,,نيافة الحبر الجليل أسقف طهطا وجهينة,اﻷنبا إشعياء,,,مطرانية طهطا وجهينة,1999,1,6382,235,سير قديسين وشهداء
د19-2,1,46,أ,القديس اﻷنبا بسنتاؤس(بسنتى),,,أغنسطس,يوحنا وليم,,,مطرانية نقادا وقوص للأقباط اﻷرثوذكس,2002,3,14138,235,سير قديسين وشهداء
د19-2,1,47,أ,القديس استفانوس الشماس الكارز,,,اﻷمين العام لبيت الشمامسة,فوزى مسعد جريس,,,بيت الشمامسة بمصر القديمة,1986,1,12709,235,سير قديسين وشهداء
د19-2,1,48,أ,القديس اﻷنبا يوحنا القصير,,,الراهب,مارتيروس السرياني,,,شركة النعام للطباعة والتوريدات,1995,1,7210,235,سير قديسين وشهداء
د19-2,1,49,أ,سيرة الثلاثة مقارات القديسين,,,أسقف ورئيس دير السريان العامر,نيافة الأنبا متاؤس,,,مكتبة دير السريان العامر,1998,1,7078,235,سير قديسين وشهداء
د19-2,1,50,أ,حياة القديس الشهيد الأنبا باجوش شهيد مدينة طما بالسلامون,,,,أبراهيم صبرى والقس تادرس سامى,,,مطرانية طما وتوابعها,1998,1,6719,235,سير قديسين وشهداء
د19-2,1,51,أ,الشهيدان أبادير وأخته إيرينى,,,القمص,أبادير السريانى,,,مكتبة دير السريان العامر,1989,1,737,235,سير قديسين وشهداء
د19-2,1,52,أ,رسالة مارمينا العشرون : فى القديس أنبا باخوم,,,جمعية,مارمينا العجايبى للدراسات القبطية,,,مكتبة دير السريان العامر - جمعية مارمينا العجايبى,2008,1,10209,235,سير قديسين وشهداء
